Date,granoer_hammer,guben_2,guben_sprucke
2009-07-02,0.16616666666666666,20.971739130434784,0.14066666666666666
2009-07-03,0.16599999999999998,21.01304347826087,0.141
2009-07-04,0.16583333333333333,21.054347826086957,0.14115
2009-07-05,0.16566666666666666,21.095652173913045,0.14129999999999998
2009-07-06,0.161,21.13695652173913,0.14995
2009-07-07,0.16083333333333333,21.178260869565218,0.1501
2009-07-08,0.16066666666666668,18.169565217391305,0.15025
2009-07-09,0.1605,18.210869565217394,0.15039999999999998
2009-07-10,0.16033333333333333,18.252173913043478,0.15055
2009-07-11,0.15166666666666667,18.293478260869566,0.1437
2009-07-12,0.1515,18.334782608695654,0.14384999999999998
2009-07-13,0.15133333333333332,18.37608695652174,0.144
2009-07-14,0.15116666666666667,18.417391304347824,0.14266666666666666
2009-07-15,0.151,18.458695652173915,0.1413333333333333
2009-07-16,0.151,18.5,0.136
2009-07-17,0.15182142857142855,18.45625,0.136
2009-07-18,0.15264285714285714,18.3625,0.1368888888888889
2009-07-19,0.15346428571428572,18.26875,0.13733333333333334
2009-07-20,0.15428571428571428,18.175,0.13777777777777778
2009-07-21,0.17060714285714285,18.08125,0.14222222222222222
2009-07-22,0.17142857142857143,17.9875,0.14266666666666666
2009-07-23,0.17225,17.89375,0.1431111111111111
2009-07-24,0.17307142857142857,17.8,0.14355555555555555
2009-07-25,0.17389285714285713,17.70625,0.144
2009-07-26,0.1707142857142857,16.0625,0.1416
2009-07-27,0.1715357142857143,15.96875,0.1392
2009-07-28,0.17235714285714285,15.875,0.13679999999999998
2009-07-29,0.1731785714285714,15.78125,0.1344
2009-07-30,0.174,15.6875,0.132
2009-07-31,0.16499999999999998,15.59375,0.10300000000000001
2009-08-01,0.162,15.5,0.096
2009-08-02,0.16158823529411764,15.4,0.093
2009-08-03,0.1611764705882353,15.3,0.096
2009-08-04,0.16076470588235295,14.2,0.0945
2009-08-05,0.1748529411764706,14.1,0.0816
2009-08-06,0.17444117647058824,14.0,0.07919999999999999
2009-08-07,0.17402941176470588,13.9,0.0768
2009-08-08,0.17361764705882354,13.8,0.0744
2009-08-09,0.17320588235294118,13.7,0.072
2009-08-10,0.1597941176470588,13.55,0.07794999999999999
2009-08-11,0.15938235294117648,13.5,0.0784
2009-08-12,0.15897058823529414,13.428571428571429,0.07885
2009-08-13,0.15855882352941175,12.857142857142858,0.07930000000000001
2009-08-14,0.15814705882352942,12.785714285714285,0.07975
2009-08-15,0.14923529411764705,12.714285714285715,0.07919999999999999
2009-08-16,0.1488235294117647,12.642857142857142,0.07965
2009-08-17,0.14841176470588235,12.571428571428571,0.0801
2009-08-18,0.148,12.5,0.08055000000000001
2009-08-19,0.1492142857142857,12.422222222222222,0.081
2009-08-20,0.15892857142857142,12.344444444444445,0.083
2009-08-21,0.16014285714285714,12.266666666666666,0.0832
2009-08-22,0.16135714285714287,11.488888888888889,0.0834
2009-08-23,0.1625714285714286,11.411111111111111,0.08360000000000001
2009-08-24,0.1637857142857143,11.333333333333332,0.08380000000000001
2009-08-25,0.165,11.25,0.085
2009-08-26,0.16303571428571428,11.149999999999999,0.08471428571428571
2009-08-27,0.1610714285714286,11.1,0.08442857142857144
2009-08-28,0.15910714285714286,11.024999999999999,0.08414285714285716
2009-08-29,0.15714285714285714,10.95,0.08385714285714285
2009-08-30,0.16167857142857142,10.875,0.08157142857142857
2009-08-31,0.1597142857142857,10.35,0.0812857142857143
2009-09-01,0.15775,10.25,0.081
2009-09-02,0.15578571428571428,10.2,0.08066666666666666
2009-09-03,0.15382142857142855,10.3,0.08033333333333334
